ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Binary_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Top1,Top5,Loss,FLOPs,Num_Params,SizeMB,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,NFHT,Trained_Completely,Has_CM,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro,Ranking,HHSE,Objectives
BRMLKV[M][M][M][M][M][M][M][M][M][M][M][M],,5,100,34,True,True,"[49, 34, 23, 56, 46, 31, 50, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 3]}, {'CONV': [32, 5]}), ({'CONV': [128, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.560305050373171,0,0,,,,0,RMLKV[M][M][M][M][M][M][M][M][M][M][M],RMLKV[M][M][M][M][M][M][M][M][M][M][M],"[31, 34, 23, 56, 46, 49, 50, 31]","[31, 34, 23, 56, 46, 49, 50, 31]","[31, 34, 23, 56, 46, 49, 50, 31]",0.0,0.0,0.25,0,75,0,2000,0.0,0.0375,False,BEST,0.34,False,False,None,0,0,0,0,94.0,False,
BQXQIK[M][M][M][M][M][M][M][M][M][M][M],,6,100,36,True,True,"[14, 27, 32, 6, 55, 6, 17, 62]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [32, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [32, 5]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5685683140776723,0,0,,,,0,QXQIK[M][M][M][M][M][M][M][M][M][M],QXQIK[M][M][M][M][M][M][M][M][M][M],"[14, 6, 32, 27, 55, 6, 17, 62]","[14, 6, 32, 27, 55, 6, 17, 62]","[14, 6, 32, 27, 55, 6, 17, 62]",0.0,0.0,0.25,0,40,0,2000,0.0,0.02,False,BEST,0.36,False,False,None,0,0,0,0,45.0,False,
BJLPHL[M][M][M][M][M][M][M][M][M],,7,100,41,True,True,"[14, 56, 26, 29, 24, 6, 5, 21]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [32, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 5]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5750525975123885,0,0,,,,0,JLPHL[M][M][M][M][M][M][M][M],JLPHL[M][M][M][M][M][M][M][M],"[14, 24, 26, 29, 56, 6, 5, 21]","[14, 24, 26, 29, 56, 6, 5, 21]","[14, 24, 26, 29, 56, 6, 5, 21]",0.0,0.0,0.25,0,45,0,2000,0.0,0.0225,False,BEST,0.41,False,False,None,0,0,0,0,21.0,False,
BRHLGY[M][M][M][M][M][M][M][M][M][M],,8,100,20,True,True,"[51, 1, 0, 60, 21, 6, 43, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 3]}, {'CONV': [64, 5]}), ({'CONV': [32, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [32, 3]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [64, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5605941946165887,0,0,,,,0,RHLGY[M][M][M][M][M][M][M][M][M],RHLGY[M][M][M][M][M][M][M][M][M],"[1, 51, 0, 60, 21, 6, 43, 55]","[1, 51, 0, 60, 21, 6, 43, 55]","[1, 51, 0, 60, 21, 6, 43, 55]",0.0,0.0,0.25,0,37,0,2000,0.0,0.0185,False,BEST,0.2,False,False,None,0,0,0,0,93.0,False,
BXEDBD[M][M][M][M][M][M][M][M][M],,9,100,22,True,True,"[14, 0, 0, 21, 46, 27, 13, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [32, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5695025461965031,0,0,,,,0,XEDBD[M][M][M][M][M][M][M][M],XEDBD[M][M][M][M][M][M][M][M],"[14, 0, 21, 0, 46, 27, 13, 22]","[14, 0, 21, 0, 46, 27, 13, 22]","[14, 0, 21, 0, 46, 27, 13, 22]",0.0,0.0,0.25,0,29,0,2000,0.0,0.0145,False,BEST,0.22,False,False,None,0,0,0,0,40.0,False,
BBOXOJ[M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M],,10,100,25,True,True,"[14, 56, 26, 23, 31, 38, 29, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5769246320793134,0,0,,,,0,BOXOJ[M][M][M][M][M][M][M][M][M][M][M][M][M][M][M],BOXOJ[M][M][M][M][M][M][M][M][M][M][M][M][M][M][M],"[14, 56, 26, 29, 31, 38, 23, 39]","[14, 56, 26, 29, 31, 38, 23, 39]","[14, 56, 26, 29, 31, 38, 23, 39]",0.0,0.0,0.25,0,43,0,2000,0.0,0.0215,False,BEST,0.25,False,False,None,0,0,0,0,15.0,False,
BDWURU[M][M][M][M],,11,100,9,True,True,"[53, 36, 33, 43, 46, 7, 50, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 3]}, {'CONV': [128, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [32, 5]}), ({'CONV': [128, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5645832473478455,0,0,,,,0,DWURU[M][M][M],DWURU[M][M][M],"[53, 36, 43, 33, 46, 7, 50, 55]","[53, 36, 43, 33, 46, 7, 50, 55]","[53, 36, 43, 33, 46, 7, 50, 55]",0.0,0.0,0.25,0,20,0,2000,0.0,0.01,False,BEST,0.09,False,False,None,0,0,0,0,65.0,False,
BRHTJO[M][M][M][M][M][M][M][M][M][M][M],,12,100,15,True,True,"[5, 22, 59, 48, 45, 7, 52, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [128, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [64, 5]}), ({'CONV': [256, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [128, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5472519934731113,0,0,,,,0,RHTJO[M][M][M][M][M][M][M][M][M][M],RHTJO[M][M][M][M][M][M][M][M][M][M],"[7, 22, 59, 48, 45, 5, 52, 31]","[7, 22, 59, 48, 45, 5, 52, 31]","[7, 22, 59, 48, 45, 5, 52, 31]",0.0,0.0,0.25,0,36,0,2000,0.0,0.018,False,BEST,0.15,False,False,None,0,0,0,0,165.0,False,
BXLWMZ[M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M],,13,100,35,True,True,"[14, 28, 23, 21, 31, 47, 47, 62]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.583349414632466,0,0,,,,0,XLWMZ[M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M],XLWMZ[M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M],"[14, 28, 23, 62, 31, 47, 47, 21]","[14, 28, 23, 62, 31, 47, 47, 21]","[14, 28, 23, 62, 31, 47, 47, 21]",0.0,0.0,0.25,0,51,0,2000,0.0,0.0255,False,BEST,0.35,False,False,None,0,0,0,0,5.0,False,
BCTBIX[M][M][M][M][M][M][M][M],,14,100,27,True,True,"[14, 12, 4, 59, 53, 48, 54, 46]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [256, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 5]}), ({'CONV': [256, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.593277401098659,0,0,,,,0,CTBIX[M][M][M][M][M][M][M],CTBIX[M][M][M][M][M][M][M],"[14, 12, 4, 59, 46, 48, 54, 53]","[14, 12, 4, 59, 46, 48, 54, 53]","[14, 12, 4, 59, 46, 48, 54, 53]",0.0,0.0,0.25,0,30,0,2000,0.0,0.015,False,BEST,0.27,False,False,None,0,0,0,0,1.0,False,
BOTUTP[M][M][M][M][M][M][M][M][M],,15,100,24,True,True,"[32, 50, 26, 38, 37, 6, 11, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 3]}, {'CONV': [32, 3]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5564092842112424,0,0,,,,0,OTUTP[M][M][M][M][M][M][M][M],OTUTP[M][M][M][M][M][M][M][M],"[32, 38, 26, 50, 37, 6, 11, 39]","[32, 38, 26, 50, 37, 6, 11, 39]","[32, 38, 26, 50, 37, 6, 11, 39]",0.0,0.0,0.25,0,38,0,2000,0.0,0.019,False,BEST,0.24,False,False,None,0,0,0,0,118.0,False,
BYURWC[M][M][M][M][M][M][M][M][M][M],,16,100,23,True,True,"[14, 0, 4, 2, 43, 63, 60, 23]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [32, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [64, 5]}), ({'CONV': [256, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5715126043077865,0,0,,,,0,YURWC[M][M][M][M][M][M][M][M][M],YURWC[M][M][M][M][M][M][M][M][M],"[14, 43, 4, 2, 0, 63, 60, 23]","[14, 43, 4, 2, 0, 63, 60, 23]","[14, 43, 4, 2, 0, 63, 60, 23]",0.0,0.0,0.25,0,42,0,2000,0.0,0.021,False,BEST,0.23,False,False,None,0,0,0,0,32.0,False,
BTVZAT[M][M][M][M][M][M][M][M],,17,100,15,True,True,"[14, 8, 29, 40, 52, 6, 13, 38]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 5]}), ({'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5680109875747843,0,0,,,,0,TVZAT[M][M][M][M][M][M][M],TVZAT[M][M][M][M][M][M][M],"[14, 8, 29, 40, 52, 38, 13, 6]","[14, 8, 29, 40, 52, 38, 13, 6]","[14, 8, 29, 40, 52, 38, 13, 6]",0.0,0.0,0.25,0,26,0,2000,0.0,0.013,False,BEST,0.15,False,False,None,0,0,0,0,46.0,False,
BZQPDC[M][M][M][M][M][M][M][M][M][M][M][M][M][M],,18,100,19,True,True,"[61, 48, 23, 30, 53, 44, 35, 37]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 5]}, {'CONV': [128, 5]}), ({'CONV': [256, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 5]}), ({'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5453424392960958,0,0,,,,0,ZQPDC[M][M][M][M][M][M][M][M][M][M][M][M][M],ZQPDC[M][M][M][M][M][M][M][M][M][M][M][M][M],"[53, 48, 23, 30, 61, 44, 35, 37]","[53, 48, 23, 30, 61, 44, 35, 37]","[53, 48, 23, 30, 61, 44, 35, 37]",0.0,0.0,0.25,0,40,0,2000,0.0,0.02,False,BEST,0.19,False,False,None,0,0,0,0,173.0,False,
BJVXYA[M][M][M][M],,19,100,7,True,True,"[2, 45, 23, 9, 42, 20, 52, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5789880466719052,0,0,,,,0,JVXYA[M][M][M],JVXYA[M][M][M],"[2, 9, 23, 45, 42, 20, 52, 31]","[2, 9, 23, 45, 42, 20, 52, 31]","[2, 9, 23, 45, 42, 20, 52, 31]",0.0,0.0,0.25,0,18,0,2000,0.0,0.009,False,BEST,0.07,False,False,None,0,0,0,0,11.0,False,
BMVYPI[M][M][M][M][M][M][M][M][M][M][M][M][M][M],,20,100,24,True,True,"[14, 50, 20, 55, 31, 6, 13, 63]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}), ({'CONV': [256, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5802809614949465,0,0,,,,0,MVYPI[M][M][M][M][M][M][M][M][M][M][M][M][M],MVYPI[M][M][M][M][M][M][M][M][M][M][M][M][M],"[14, 50, 31, 55, 20, 6, 13, 63]","[14, 50, 31, 55, 20, 6, 13, 63]","[14, 50, 31, 55, 20, 6, 13, 63]",0.0,0.0,0.25,0,32,0,2000,0.0,0.016,False,BEST,0.24,False,False,None,0,0,0,0,9.0,False,
BVHEP[M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M],,21,100,50,True,True,"[14, 17, 34, 38, 28, 12, 39, 14]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5874461399121321,0,0,,,,0,VHEP[M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M],VHEP[M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M][M],"[14, 17, 34, 38, 39, 12, 28, 14]","[14, 17, 34, 38, 39, 12, 28, 14]","[14, 17, 34, 38, 39, 12, 28, 14]",0.0,0.0,0.25,0,49,0,2000,0.0,0.0245,False,BEST,0.5,False,False,None,0,0,0,0,2.0,False,
BQAQFD[M][M][M][M][M][M][M][M][M][M][M][M][M][M],,22,100,29,True,True,"[14, 33, 23, 57, 39, 27, 9, 62]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [32, 5]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5675315230443766,0,0,,,,0,QAQFD[M][M][M][M][M][M][M][M][M][M][M][M][M],QAQFD[M][M][M][M][M][M][M][M][M][M][M][M][M],"[14, 33, 23, 57, 9, 27, 39, 62]","[14, 33, 23, 57, 9, 27, 39, 62]","[14, 33, 23, 57, 9, 27, 39, 62]",0.0,0.0,0.25,0,49,0,2000,0.0,0.0245,False,BEST,0.29,False,False,None,0,0,0,0,49.0,False,
BXWNJR[M][M][M][M][M][M],,23,100,16,True,True,"[41, 59, 45, 34, 18, 37, 58, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 5]}, {'CONV': [32, 5]}), ({'CONV': [256, 5]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [128, 5]}), ({'CONV': [128, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5519998044576597,0,0,,,,0,XWNJR[M][M][M][M][M],XWNJR[M][M][M][M][M],"[41, 59, 45, 34, 18, 58, 37, 22]","[41, 59, 45, 34, 18, 58, 37, 22]","[41, 59, 45, 34, 18, 58, 37, 22]",0.0,0.0,0.25,0,30,0,2000,0.0,0.015,False,BEST,0.16,False,False,None,0,0,0,0,137.0,False,
BAAMWU[M][M][M][M][M][M][M][M],,24,100,32,True,True,"[26, 18, 23, 9, 46, 40, 8, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [32, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",NONE,MSWAP,GA,0,[],[],0.5515797969338094,0,0,,,,0,AAMWU[M][M][M][M][M][M][M],AAMWU[M][M][M][M][M][M][M],"[40, 26, 23, 9, 46, 18, 8, 39]","[40, 26, 23, 9, 46, 18, 8, 39]","[40, 26, 23, 9, 46, 18, 8, 39]",0.0,0.0,0.375,0,37,0,2000,0.0,0.0185,False,BEST,0.32,False,False,None,0,0,0,0,140.0,False,
