ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro
FOKNJ[M],,37,1,1,TRUE,TRUE,"[1, 0, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.1031000018119812, 0.11840000003576279, 0.14550000429153442, 0.18080000579357147, 0.20090000331401825, 0.2151000052690506, 0.2281000018119812, 0.23029999434947968, 0.2603999972343445, 0.25920000672340393, 0.2556000053882599, 0.27379998564720154, 0.27959999442100525, 0.2711000144481659, 0.28200000524520874, 0.2793000042438507, 0.28700000047683716, 0.27799999713897705, 0.2766000032424927, 0.28380000591278076]","[2.4711368083953857, 2.491197347640991, 2.2690024375915527, 2.1632823944091797, 2.092550277709961, 2.052184581756592, 2.03967022895813, 2.0490071773529053, 1.9899654388427734, 2.007607936859131, 1.9892843961715698, 1.9829152822494507, 1.9687588214874268, 1.978452205657959, 1.967529296875, 1.9624133110046387, 1.9543625116348267, 1.9785271883010864, 1.963024616241455, 1.9636226892471313]",0.283800006,,,,,,,,,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 2, -1, 1, 1, 0, 1, 1, 2, 1, 5, 2, 0]",0,0,9,0,3,0,30,,0.1,FALSE,WORST,0,TRUE,,0,0,0,0
TKBHJ[M],,38,1,1,TRUE,TRUE,"[1, 0, 1, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 0, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10589999705553055, 0.13220000267028809, 0.12960000336170197, 0.16169999539852142, 0.16750000417232513, 0.17440000176429749, 0.210099995136261, 0.22190000116825104, 0.21230000257492065, 0.20149999856948853, 0.2321999967098236, 0.2387000024318695, 0.25929999351501465, 0.24410000443458557, 0.24560000002384186, 0.27079999446868896, 0.2635999917984009, 0.2484000027179718, 0.23819999396800995, 0.2648000121116638]","[2.7987446784973145, 2.664013385772705, 2.547328233718872, 2.3775742053985596, 2.298595666885376, 2.265200138092041, 2.104548454284668, 2.0857019424438477, 2.0568792819976807, 2.102444648742676, 2.0318119525909424, 1.9939130544662476, 1.9608283042907715, 1.9866416454315186, 1.984122633934021, 1.9398789405822754, 1.9720091819763184, 1.9819262027740479, 1.9847544431686401, 1.9551481008529663]",0.264800012,,,,,,,,,"[1, 0, 1, 1, 0, 1, 1, 3, 1, 2, -1, 0, 1, 0, 1, 1, 0, 0, 5, 2, 0]",0,0,10,0,3,0,30,,0.1,FALSE,WORST,0,TRUE,,0,0,0,0
QGZYF[M],,39,1,1,TRUE,TRUE,"[1, 3, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.12489999830722809, 0.156700000166893, 0.16859999299049377, 0.17759999632835388, 0.1770000010728836, 0.21649999916553497, 0.21230000257492065, 0.2565999925136566, 0.2784999907016754, 0.3158999979496002, 0.32179999351501465, 0.38499999046325684, 0.3953000009059906, 0.39250001311302185, 0.4332999885082245, 0.421999990940094, 0.42809998989105225, 0.4034999907016754, 0.45719999074935913, 0.43230000138282776]","[3.178887367248535, 3.0835211277008057, 3.0388522148132324, 2.843311309814453, 2.7099766731262207, 2.4110729694366455, 2.32684588432312, 2.149773359298706, 2.0356180667877197, 1.884994387626648, 1.8560054302215576, 1.7511560916900635, 1.7207982540130615, 1.7310019731521606, 1.6666412353515625, 1.6741361618041992, 1.66084623336792, 1.7104798555374146, 1.6200931072235107, 1.6660857200622559]",0.432300001,,,,,,,,,"[1, 3, 1, 1, 1, 0, 1, 0, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 5, 3, 0]",0,0,9,0,2,0,30,,0.066666667,FALSE,WORST,0,TRUE,,0,0,0,0
KOFWJ[M],,40,1,1,TRUE,TRUE,"[1, 3, 1, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 1, 0, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.15520000457763672, 0.1306000053882599, 0.18250000476837158, 0.17970000207424164, 0.19329999387264252, 0.2084999978542328, 0.24169999361038208, 0.2879999876022339, 0.27639999985694885, 0.3257000148296356, 0.3327000141143799, 0.3474999964237213, 0.3855000138282776, 0.3831999897956848, 0.3847000002861023, 0.39169999957084656, 0.4259999990463257, 0.4625999927520752, 0.42579999566078186, 0.451200008392334]","[3.248286247253418, 3.180983066558838, 2.931544065475464, 2.9357244968414307, 2.6967689990997314, 2.470590829849243, 2.2730329036712646, 2.0090603828430176, 2.107208251953125, 1.9167169332504272, 1.7775906324386597, 1.762531042098999, 1.7385143041610718, 1.6948906183242798, 1.685142993927002, 1.6420280933380127, 1.6091911792755127, 1.5384325981140137, 1.586411952972412, 1.543421745300293]",0.451200008,,,,,,,,,"[1, 3, 1, 1, 2, 0, 1, 2, 0, 1, 3, 1, 1, 3, 1, 2, -1, 1, 5, 1, 0]",0,0,12,0,1,0,30,,0.033333333,FALSE,WORST,0,TRUE,,0,0,0,0
DDMVD[M][M],,40,9,9,TRUE,TRUE,"[1, 0, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10289999842643738, 0.1151999980211258, 0.13279999792575836, 0.15399999916553497, 0.18080000579357147, 0.1843000054359436, 0.20999999344348907, 0.22460000216960907, 0.2094999998807907, 0.21870000660419464, 0.23549999296665192, 0.23019999265670776, 0.23800000548362732, 0.23160000145435333, 0.2354000061750412, 0.24400000274181366, 0.27480000257492065, 0.24089999496936798, 0.22609999775886536, 0.2526000142097473]","[2.865413188934326, 2.778276205062866, 2.5777487754821777, 2.385207176208496, 2.2649409770965576, 2.127812623977661, 2.103384256362915, 2.0676658153533936, 2.061654806137085, 2.084376573562622, 2.044367551803589, 2.0383963584899902, 2.0356009006500244, 2.057011365890503, 2.018977165222168, 2.00296950340271, 1.972162127494812, 2.005510091781616, 2.011725902557373, 2.0162203311920166]",0.252600014,,,,,,,,,"[1, 0, 0, 2, -1, 0, 1, 2, 0, 2, -1, 0, 2, -1, 0, 1, 1, 0, 5, 2, 0]",0,0,5,0,228,0,270,,0.844444444,FALSE,WORST,0,TRUE,,0,0,0,0
ETEYQ[M],,41,1,1,TRUE,TRUE,"[1, 2, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 1, 3, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.12139999866485596, 0.13120000064373016, 0.15049999952316284, 0.19660000503063202, 0.24240000545978546, 0.2492000013589859, 0.3077999949455261, 0.3425999879837036, 0.35030001401901245, 0.39640000462532043, 0.4239000082015991, 0.42100000381469727, 0.4399000108242035, 0.43799999356269836, 0.45489999651908875, 0.4404999911785126, 0.42340001463890076, 0.4645000100135803, 0.4661000072956085, 0.453000009059906]","[3.307373046875, 3.2429885864257812, 2.86116623878479, 2.450756549835205, 2.111584424972534, 1.9908303022384644, 1.9229506254196167, 1.7933287620544434, 1.7720977067947388, 1.702380657196045, 1.6457804441452026, 1.619949460029602, 1.5887681245803833, 1.5913782119750977, 1.57742440700531, 1.5754423141479492, 1.6072125434875488, 1.5490145683288574, 1.543415904045105, 1.5558717250823975]",0.453000009,,,,,,,,,"[1, 2, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 3, 0, 2, -1, 1, 5, 1, 0]",0,0,14,0,3,0,30,,0.1,FALSE,WORST,0,TRUE,,0,0,0,0
HFAVQ[M][M],,41,2,2,TRUE,TRUE,"[1, 1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 1, 0, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.11050000041723251, 0.12300000339746475, 0.16760000586509705, 0.19699999690055847, 0.22450000047683716, 0.27160000801086426, 0.2678999900817871, 0.3109999895095825, 0.3158000111579895, 0.3564999997615814, 0.36880001425743103, 0.36489999294281006, 0.3714999854564667, 0.3815000057220459, 0.3707999885082245, 0.38029998540878296, 0.3840000033378601, 0.4032000005245209, 0.4041000008583069, 0.39750000834465027]","[2.8728346824645996, 2.886876106262207, 2.4146807193756104, 2.258341073989868, 2.089876651763916, 1.9466105699539185, 1.955535888671875, 1.8666951656341553, 1.8622682094573975, 1.802274227142334, 1.7524802684783936, 1.7669918537139893, 1.7566158771514893, 1.7373615503311157, 1.745168924331665, 1.7344435453414917, 1.7410240173339844, 1.7075785398483276, 1.713196873664856, 1.7172640562057495]",0.397500008,,,,,,,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, -1, 1, 2, -1, 0, 5, 1, 0]",0,0,10,0,29,0,60,,0.483333333,FALSE,WORST,0,TRUE,,0,0,0,0
BVGRA[M],,42,1,1,TRUE,TRUE,"[1, 2, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.13410000503063202, 0.12710000574588776, 0.18940000236034393, 0.20559999346733093, 0.2167000025510788, 0.2223999947309494, 0.2615000009536743, 0.2806999981403351, 0.29409998655319214, 0.34540000557899475, 0.3508000075817108, 0.35670000314712524, 0.3571999967098236, 0.3603000044822693, 0.36730000376701355, 0.3662000000476837, 0.39149999618530273, 0.375900000333786, 0.4068000018596649, 0.3962000012397766]","[2.7716457843780518, 2.7998335361480713, 2.5183544158935547, 2.3951799869537354, 2.275345802307129, 2.1156582832336426, 2.0214006900787354, 1.9534263610839844, 1.9352531433105469, 1.8600866794586182, 1.847838282585144, 1.828364610671997, 1.8309458494186401, 1.8192616701126099, 1.7973920106887817, 1.7920950651168823, 1.7748665809631348, 1.803312063217163, 1.767976999282837, 1.7814009189605713]",0.396200001,,,,,,,,,"[1, 2, 0, 1, 1, 1, 1, 2, 0, 1, 3, 1, 1, 1, 1, 1, 2, 1, 5, 3, 0]",0,0,14,0,2,0,30,,0.066666667,FALSE,WORST,0,TRUE,,0,0,0,0
ZGVWW[M],,43,1,1,TRUE,TRUE,"[1, 3, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.12219999730587006, 0.1340000033378601, 0.14920000731945038, 0.15360000729560852, 0.18150000274181366, 0.19359999895095825, 0.22849999368190765, 0.2493000030517578, 0.2743000090122223, 0.29899999499320984, 0.31450000405311584, 0.3215999901294708, 0.3495999872684479, 0.33809998631477356, 0.3580999970436096, 0.3522000014781952, 0.382999986410141, 0.3917999863624573, 0.38920000195503235, 0.38690000772476196]","[2.8918042182922363, 2.8240344524383545, 2.7173752784729004, 2.7157182693481445, 2.495008707046509, 2.3254141807556152, 2.255793571472168, 2.1132705211639404, 2.0431559085845947, 1.9592849016189575, 1.8753540515899658, 1.8807306289672852, 1.8277605772018433, 1.8388371467590332, 1.818605899810791, 1.8213857412338257, 1.7550605535507202, 1.755206823348999, 1.7583482265472412, 1.7449544668197632]",0.386900008,,,,,,,,,"[1, 3, 0, 1, 1, 1, 1, 3, 1, 2, -1, 1, 1, 3, 0, 1, 3, 0, 5, 1, 0]",0,0,11,0,7,0,30,,0.233333333,FALSE,WORST,0,TRUE,,0,0,0,0
UAVPA[M],,44,1,1,TRUE,TRUE,"[1, 3, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 1, 0, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.17730000615119934, 0.18240000307559967, 0.20819999277591705, 0.26420000195503235, 0.28679999709129333, 0.35580000281333923, 0.34529998898506165, 0.4339999854564667, 0.3901999890804291, 0.39899998903274536, 0.4417000114917755, 0.4205000102519989, 0.5169000029563904, 0.4699999988079071, 0.48730000853538513, 0.5019999742507935, 0.5022000074386597, 0.48100000619888306, 0.538100004196167, 0.5026000142097473]","[2.747257709503174, 2.5953903198242188, 2.4471867084503174, 2.304645299911499, 2.0497004985809326, 1.8913240432739258, 1.885244369506836, 1.5958070755004883, 1.7302711009979248, 1.6517001390457153, 1.5623198747634888, 1.6198408603668213, 1.3856101036071777, 1.4691616296768188, 1.4435184001922607, 1.3991214036941528, 1.406862735748291, 1.4151188135147095, 1.2840107679367065, 1.4053784608840942]",0.502600014,,,,,,,,,"[1, 3, 1, 1, 2, 0, 1, 2, 1, 1, 0, 1, 1, 2, 0, 2, -1, 1, 5, 1, 0]",0,0,11,0,2,0,30,,0.066666667,FALSE,WORST,0,TRUE,,0,0,0,0
CBNDS[M][M],,44,10,10,TRUE,TRUE,"[1, 3, 0, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 1, 3, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.1509000062942505, 0.17730000615119934, 0.19009999930858612, 0.19499999284744263, 0.18400000035762787, 0.19550000131130219, 0.22660000622272491, 0.25360000133514404, 0.26510000228881836, 0.29989999532699585, 0.30630001425743103, 0.320499986410141, 0.3725999891757965, 0.3598000109195709, 0.33489999175071716, 0.4088999927043915, 0.42419999837875366, 0.4260999858379364, 0.4099000096321106, 0.43160000443458557]","[3.131086587905884, 2.9310367107391357, 2.6379077434539795, 2.637470006942749, 2.5944905281066895, 2.3040034770965576, 2.2875235080718994, 2.0839500427246094, 2.025582790374756, 1.9068955183029175, 1.8853098154067993, 1.8468027114868164, 1.7042896747589111, 1.7768398523330688, 1.7786439657211304, 1.6175823211669922, 1.5894207954406738, 1.5962656736373901, 1.6252570152282715, 1.5856702327728271]",0.431600004,,,,,,,,,"[1, 3, 0, 1, 0, 1, 2, -1, 0, 2, -1, 1, 1, 0, 0, 2, -1, 0, 5, 1, 0]",0,0,8,0,259,0,300,,0.863333333,FALSE,WORST,0,TRUE,,0,0,0,0
ZVLXM[M],,45,1,1,TRUE,TRUE,"[1, 0, 1, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10379999876022339, 0.12880000472068787, 0.12200000137090683, 0.14640000462532043, 0.17249999940395355, 0.17949999868869781, 0.21299999952316284, 0.20720000565052032, 0.20919999480247498, 0.23160000145435333, 0.2224999964237213, 0.24889999628067017, 0.24819999933242798, 0.2506999969482422, 0.23520000278949738, 0.2508000135421753, 0.25200000405311584, 0.24729999899864197, 0.249099999666214, 0.26249998807907104]","[2.7161991596221924, 2.5677008628845215, 2.468041181564331, 2.3009579181671143, 2.189513683319092, 2.187309980392456, 2.0986180305480957, 2.0853371620178223, 2.0604143142700195, 2.020723342895508, 2.049879550933838, 2.007401943206787, 2.000251531600952, 1.9814326763153076, 2.012164354324341, 1.9860146045684814, 1.9822444915771484, 1.9803016185760498, 1.982749581336975, 1.9654614925384521]",0.262499988,,,,,,,,,"[1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 0, 1, 1, 0, 5, 3, 0]",0,0,14,0,3,0,30,,0.1,FALSE,WORST,0,TRUE,,0,0,0,0
DAWIL[M],,46,1,1,TRUE,TRUE,"[1, 3, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 1, 0, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.16210000216960907, 0.15399999916553497, 0.18279999494552612, 0.21690000593662262, 0.21559999883174896, 0.2574000060558319, 0.24629999697208405, 0.2842000126838684, 0.2955000102519989, 0.30140000581741333, 0.3075999915599823, 0.2955000102519989, 0.32100000977516174, 0.3529999852180481, 0.36959999799728394, 0.3402000069618225, 0.37209999561309814, 0.3653999865055084, 0.35569998621940613, 0.38269999623298645]","[3.2333083152770996, 3.040666341781616, 2.9209184646606445, 2.521571397781372, 2.5471489429473877, 2.201958417892456, 2.1215860843658447, 2.070425510406494, 1.953507423400879, 1.918637752532959, 1.8536759614944458, 1.839867353439331, 1.846469759941101, 1.7414666414260864, 1.717411756515503, 1.7841405868530273, 1.7115724086761475, 1.7314064502716064, 1.7567633390426636, 1.6832855939865112]",0.382699996,,,,,,,,,"[1, 3, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 2, -1, 1, 5, 3, 0]",0,0,12,0,3,0,30,,0.1,FALSE,WORST,0,TRUE,,0,0,0,0
DNQRD[M][M][M],,46,4,4,TRUE,TRUE,"[1, 0, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 1, 0, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10670000314712524, 0.13950000703334808, 0.1551000028848648, 0.17910000681877136, 0.21359999477863312, 0.2224999964237213, 0.2587999999523163, 0.24819999933242798, 0.27300000190734863, 0.3034999966621399, 0.2849999964237213, 0.29260000586509705, 0.29440000653266907, 0.28949999809265137, 0.3005000054836273, 0.3091000020503998, 0.2935999929904938, 0.2915000021457672, 0.29989999532699585, 0.31209999322891235]","[2.622307538986206, 2.4811017513275146, 2.395801067352295, 2.3298137187957764, 2.1844942569732666, 2.111957550048828, 2.013862133026123, 2.0413336753845215, 1.9750624895095825, 1.9208898544311523, 1.9591103792190552, 1.9496164321899414, 1.9314839839935303, 1.922539472579956, 1.9081392288208008, 1.9139455556869507, 1.942243218421936, 1.929183840751648, 1.9046992063522339, 1.9081453084945679]",0.312099993,,,,,,,,,"[1, 0, 0, 1, 3, 0, 2, -1, 0, 1, 1, 0, 2, -1, 1, 2, -1, 1, 5, 1, 0]",0,0,9,0,87,0,120,,0.725,FALSE,WORST,0,TRUE,,0,0,0,0
SSETJ[M],,47,1,1,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10599999874830246, 0.12319999933242798, 0.12839999794960022, 0.15330000221729279, 0.1851000040769577, 0.19429999589920044, 0.20829999446868896, 0.22120000422000885, 0.2280000001192093, 0.23559999465942383, 0.25279998779296875, 0.2451999932527542, 0.266400009393692, 0.2630999982357025, 0.2531999945640564, 0.2542000114917755, 0.25270000100135803, 0.26930001378059387, 0.251800000667572, 0.2660999894142151]","[2.666917324066162, 2.5825417041778564, 2.489835739135742, 2.263406276702881, 2.1387641429901123, 2.0775980949401855, 2.1275415420532227, 2.034008502960205, 2.0364861488342285, 2.024503231048584, 2.0206727981567383, 1.9968525171279907, 1.987064003944397, 1.980750560760498, 1.990875244140625, 1.972602367401123, 1.9921693801879883, 1.9603160619735718, 1.9690945148468018, 1.9554705619812012]",0.266099989,,,,,,,,,"[1, 0, 1, 2, -1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 5, 3, 0]",0,0,9,0,1,0,30,,0.033333333,FALSE,WORST,0,TRUE,,0,0,0,0
YLJCU[M],,48,1,1,TRUE,TRUE,"[1, 3, 0, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.1088000014424324, 0.12860000133514404, 0.14589999616146088, 0.1746000051498413, 0.18330000340938568, 0.24410000443458557, 0.22679999470710754, 0.2754000127315521, 0.2849999964237213, 0.29739999771118164, 0.3075999915599823, 0.3366999924182892, 0.33180001378059387, 0.36230000853538513, 0.36800000071525574, 0.35030001401901245, 0.37619999051094055, 0.3896999955177307, 0.41670000553131104, 0.3571000099182129]","[3.15106201171875, 3.013364791870117, 2.789313793182373, 2.717688798904419, 2.511810064315796, 2.3547980785369873, 2.254401922225952, 2.0280237197875977, 1.995606780052185, 1.9231176376342773, 1.8844177722930908, 1.8403228521347046, 1.8315939903259277, 1.7920958995819092, 1.782634973526001, 1.7943264245986938, 1.7582472562789917, 1.754998803138733, 1.713212490081787, 1.763490080833435]",0.35710001,,,,,,,,,"[1, 3, 0, 1, 3, 1, 1, 1, 1, 2, -1, 1, 1, 2, 0, 1, 1, 1, 5, 2, 0]",0,0,11,0,3,0,30,,0.1,FALSE,WORST,0,TRUE,,0,0,0,0
TOQHS[M],,49,1,1,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 1, 0, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.14749999344348907, 0.24140000343322754, 0.28279998898506165, 0.3343000113964081, 0.36070001125335693, 0.3817000091075897, 0.385699987411499, 0.38510000705718994, 0.39410001039505005, 0.41659998893737793, 0.43810001015663147, 0.447299987077713, 0.4496999979019165, 0.4510999917984009, 0.4523000121116638, 0.46799999475479126, 0.41749998927116394, 0.428600013256073, 0.4284999966621399, 0.44690001010894775]","[2.582540512084961, 2.097111940383911, 1.9415972232818604, 1.8486214876174927, 1.760702133178711, 1.7150160074234009, 1.6974256038665771, 1.6889138221740723, 1.688612937927246, 1.5997865200042725, 1.5753055810928345, 1.5528041124343872, 1.5406193733215332, 1.532125473022461, 1.521926999092102, 1.5106990337371826, 1.5840402841567993, 1.5766775608062744, 1.5716947317123413, 1.5229064226150513]",0.44690001,,,,,,,,,"[1, 0, 1, 1, 2, 1, 1, 3, 1, 1, 2, 0, 1, 1, 1, 2, -1, 1, 5, 1, 0]",0,0,13,0,0,0,30,,0,FALSE,WORST,0,TRUE,,0,0,0,0
