ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro
TPDED[M][M],,10,2,2,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 1, 1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.1770000010728836, 0.24490000307559967, 0.3262999951839447, 0.3407999873161316, 0.36399999260902405, 0.3970000147819519, 0.424699991941452, 0.38359999656677246, 0.43880000710487366, 0.4300999939441681, 0.47269999980926514, 0.4196999967098236, 0.42419999837875366, 0.4081999957561493, 0.42820000648498535, 0.3894999921321869, 0.357699990272522, 0.41659998893737793, 0.43639999628067017, 0.4666999876499176]","[2.40474534034729, 2.206148147583008, 1.833871841430664, 1.7646994590759277, 1.7227767705917358, 1.6315807104110718, 1.5784809589385986, 1.6601746082305908, 1.5368527173995972, 1.5628938674926758, 1.4984679222106934, 1.5605021715164185, 1.5553613901138306, 1.5778586864471436, 1.5334866046905518, 1.6045573949813843, 1.7176318168640137, 1.5572526454925537, 1.534651756286621, 1.4638410806655884]",0.466699988,,,,,,,,,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 2, -1, 0, 2, -1, 0, 1, 1, 1, 5, 2, 0]",0,0,6,0,7,0,40,,0.175,FALSE,WORST,0,TRUE,,0,0,0,0
JTCTI[M][M],,10,3,3,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 1, 0, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.13249999284744263, 0.14239999651908875, 0.1656000018119812, 0.21809999644756317, 0.21320000290870667, 0.27239999175071716, 0.30790001153945923, 0.2872999906539917, 0.3003999888896942, 0.3050000071525574, 0.3199000060558319, 0.3206999897956848, 0.3188999891281128, 0.3147999942302704, 0.3522999882698059, 0.3447999954223633, 0.3327000141143799, 0.3416999876499176, 0.3409000039100647, 0.3416999876499176]","[2.5640883445739746, 2.629818916320801, 2.4413516521453857, 2.1021478176116943, 2.145750045776367, 1.9389033317565918, 1.8855714797973633, 1.894883155822754, 1.9032570123672485, 1.8973937034606934, 1.830254077911377, 1.8736666440963745, 1.8424060344696045, 1.846603274345398, 1.8098878860473633, 1.826163649559021, 1.8272974491119385, 1.8181577920913696, 1.8243974447250366, 1.805419683456421]",0.341699988,,,,,,,,,"[1, 0, 1, 2, -1, 0, 1, 3, 1, 2, -1, 1, 1, 1, 0, 1, 0, 1, 5, 2, 0]",0,0,5,0,12,0,60,,0.2,FALSE,WORST,0,TRUE,,0,0,0,0
TPDED[M][M][M][M],,10,4,4,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10679999738931656, 0.12330000102519989, 0.12150000035762787, 0.14740000665187836, 0.1582999974489212, 0.16859999299049377, 0.18080000579357147, 0.21220000088214874, 0.22990000247955322, 0.21480000019073486, 0.24269999563694, 0.2451999932527542, 0.2587999999523163, 0.2639999985694885, 0.2838999927043915, 0.273499995470047, 0.26420000195503235, 0.27630001306533813, 0.26159998774528503, 0.28029999136924744]","[2.844357490539551, 2.774411201477051, 2.6012613773345947, 2.4330520629882812, 2.2939445972442627, 2.2037606239318848, 2.172337532043457, 2.0674924850463867, 2.0606377124786377, 2.0519232749938965, 1.9864726066589355, 1.985599160194397, 1.9700064659118652, 1.953809380531311, 1.931098461151123, 1.9376903772354126, 1.9771441221237183, 1.9511176347732544, 1.9392426013946533, 1.933129072189331]",0.280299991,,,,,,,,,"[1, 0, 1, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 1, 1, 1, 5, 2, 0]",0,0,3,0,18,0,80,,0.225,FALSE,WORST,0,TRUE,,0,0,0,0
VRCGK[M],,11,1,1,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 1, 3, 1, 1, 0, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.296099990606308, 0.36329999566078186, 0.4943000078201294, 0.44699999690055847, 0.5322999954223633, 0.5245000123977661, 0.5037000179290771, 0.48750001192092896, 0.4832000136375427, 0.5325999855995178, 0.5135999917984009, 0.576200008392334, 0.5519000291824341, 0.5738999843597412, 0.5569000244140625, 0.5562000274658203, 0.5950999855995178, 0.5350000262260437, 0.5418999791145325, 0.59170001745224]","[1.9858671426773071, 1.7352374792099, 1.4021358489990234, 1.5059837102890015, 1.3232979774475098, 1.3061554431915283, 1.3412398099899292, 1.3624306917190552, 1.4137405157089233, 1.3234931230545044, 1.3342640399932861, 1.1994799375534058, 1.236664891242981, 1.1671303510665894, 1.2162683010101318, 1.2154333591461182, 1.1396334171295166, 1.2840200662612915, 1.2829009294509888, 1.1242198944091797]",0.591700017,,,,,,,,,"[1, 0, 1, 1, 0, 0, 1, 2, 0, 2, -1, 1, 1, 3, 1, 1, 0, 0, 5, 3, 0]",0,0,4,0,5,0,20,,0.25,FALSE,WORST,0,TRUE,,0,0,0,0
JOBGS[M][M],,11,3,3,TRUE,TRUE,"[1, 1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 2, -1, 1, 1, 2, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.13670000433921814, 0.1535000056028366, 0.16869999468326569, 0.20720000565052032, 0.22699999809265137, 0.25459998846054077, 0.31040000915527344, 0.3070000112056732, 0.32330000400543213, 0.33649998903274536, 0.3598000109195709, 0.33629998564720154, 0.3497999906539917, 0.3580000102519989, 0.34389999508857727, 0.36039999127388, 0.36320000886917114, 0.37529999017715454, 0.3544999957084656, 0.38199999928474426]","[2.7055163383483887, 2.657378673553467, 2.6491522789001465, 2.204866647720337, 2.1478545665740967, 2.0540339946746826, 1.8959639072418213, 1.9002337455749512, 1.8555761575698853, 1.814923882484436, 1.779384970664978, 1.8300509452819824, 1.7971528768539429, 1.7781211137771606, 1.7821674346923828, 1.7669236660003662, 1.760372519493103, 1.7531652450561523, 1.7917789220809937, 1.7204532623291016]",0.381999999,,,,,,,,,"[1, 1, 0, 2, -1, 1, 1, 3, 1, 2, -1, 1, 1, 1, 1, 1, 2, 0, 5, 1, 0]",0,0,4,0,17,0,60,,0.283333333,FALSE,WORST,0,TRUE,,0,0,0,0
VRCGK[M][M],,11,4,4,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 1, 0, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.16760000586509705, 0.1729000061750412, 0.26980000734329224, 0.33629998564720154, 0.31029999256134033, 0.36410000920295715, 0.3790999948978424, 0.3813999891281128, 0.38499999046325684, 0.388700008392334, 0.3970000147819519, 0.43059998750686646, 0.4172999858856201, 0.4278999865055084, 0.40130001306533813, 0.44040000438690186, 0.4307999908924103, 0.43650001287460327, 0.436599999666214, 0.42730000615119934]","[2.4865164756774902, 2.440730333328247, 1.9916796684265137, 1.8350627422332764, 1.879876732826233, 1.7569154500961304, 1.703357458114624, 1.708112359046936, 1.6808521747589111, 1.6825380325317383, 1.6262151002883911, 1.5931751728057861, 1.5917165279388428, 1.5810141563415527, 1.632140874862671, 1.5367450714111328, 1.5426349639892578, 1.5518800020217896, 1.5608868598937988, 1.5994912385940552]",0.427300006,,,,,,,,,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 1, 3, 1, 1, 0, 0, 5, 3, 0]",0,0,3,0,26,0,80,,0.325,FALSE,WORST,0,TRUE,,0,0,0,0
VRCGK[M][M][M][M],,11,6,6,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.11659999936819077, 0.1145000010728836, 0.1307000070810318, 0.1745000034570694, 0.16930000483989716, 0.18469999730587006, 0.1891999989748001, 0.21310000121593475, 0.22179999947547913, 0.21050000190734863, 0.22509999573230743, 0.2287999987602234, 0.2305999994277954, 0.22360000014305115, 0.2249000072479248, 0.23280000686645508, 0.23649999499320984, 0.25119999051094055, 0.23909999430179596, 0.26510000228881836]","[3.1827938556671143, 2.9544191360473633, 2.679572343826294, 2.356180191040039, 2.285670757293701, 2.2076780796051025, 2.1611618995666504, 2.0924246311187744, 2.055570125579834, 2.0966262817382812, 2.0557520389556885, 2.0585570335388184, 2.027012348175049, 2.022334337234497, 2.0556721687316895, 2.004589080810547, 1.9908255338668823, 1.9938292503356934, 2.0035173892974854, 1.956653118133545]",0.265100002,,,,,,,,,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 1, 0, 0, 5, 3, 0]",0,0,3,0,42,0,120,,0.35,FALSE,WORST,0,TRUE,,0,0,0,0
VRCGK[M][M][M][M],,11,8,8,TRUE,TRUE,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10649999976158142, 0.13449999690055847, 0.1298000067472458, 0.16030000150203705, 0.18870000541210175, 0.18619999289512634, 0.22679999470710754, 0.23440000414848328, 0.25450000166893005, 0.2700999975204468, 0.26089999079704285, 0.27559998631477356, 0.275299996137619, 0.26980000734329224, 0.2669000029563904, 0.2614000141620636, 0.2793999910354614, 0.2632000148296356, 0.2777000069618225, 0.27889999747276306]","[2.6280908584594727, 2.6026206016540527, 2.42830228805542, 2.270925283432007, 2.1288368701934814, 2.126338005065918, 2.0148653984069824, 2.0480360984802246, 1.9722355604171753, 1.9771355390548706, 1.9746816158294678, 1.9710619449615479, 1.9502675533294678, 1.9539365768432617, 1.9600099325180054, 1.956406831741333, 1.9466767311096191, 1.9549627304077148, 1.9347013235092163, 1.9488604068756104]",0.278899997,,,,,,,,,"[1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 1, 3, 1, 2, -1, 0, 5, 3, 0]",0,0,2,0,62,0,160,,0.3875,FALSE,WORST,0,TRUE,,0,0,0,0
DAHWF[M],,12,1,1,TRUE,TRUE,"[1, 3, 1, 1, 0, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.1678999960422516, 0.1632000058889389, 0.18330000340938568, 0.2020999938249588, 0.23229999840259552, 0.2554999887943268, 0.23909999430179596, 0.29089999198913574, 0.31450000405311584, 0.3271999955177307, 0.3398999869823456, 0.3465999960899353, 0.3603000044822693, 0.41499999165534973, 0.3368000090122223, 0.3968999981880188, 0.33320000767707825, 0.46970000863075256, 0.39820000529289246, 0.4140999913215637]","[2.3830065727233887, 2.525730609893799, 2.3781259059906006, 2.191519260406494, 2.064174175262451, 2.052353620529175, 2.0709569454193115, 1.9148341417312622, 1.8984243869781494, 1.738220453262329, 1.7870255708694458, 1.8064982891082764, 1.7620396614074707, 1.6574089527130127, 1.843629240989685, 1.6628632545471191, 1.8065654039382935, 1.5508395433425903, 1.6599509716033936, 1.6706242561340332]",0.414099991,,,,,,,,,"[1, 3, 1, 1, 0, 1, 2, -1, 0, 1, 0, 1, 1, 0, 0, 2, -1, 1, 5, 1, 0]",0,0,6,0,1,0,20,,0.05,FALSE,WORST,0,TRUE,,0,0,0,0
STNPE[M][M],,12,2,2,TRUE,TRUE,"[1, 2, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 0, 1, 0, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.18569999933242798, 0.19509999454021454, 0.23960000276565552, 0.2632000148296356, 0.3197999894618988, 0.352400004863739, 0.33809998631477356, 0.33160001039505005, 0.36070001125335693, 0.41029998660087585, 0.43650001287460327, 0.4244999885559082, 0.336899995803833, 0.41940000653266907, 0.45210000872612, 0.4634999930858612, 0.4510999917984009, 0.4699999988079071, 0.46389999985694885, 0.47999998927116394]","[2.488969326019287, 2.5277388095855713, 2.1461381912231445, 2.2058534622192383, 1.9133784770965576, 1.8132624626159668, 1.815916657447815, 1.8677656650543213, 1.8379595279693604, 1.6528617143630981, 1.5736064910888672, 1.6127816438674927, 1.9171818494796753, 1.5966718196868896, 1.4932204484939575, 1.5095974206924438, 1.5163112878799438, 1.502397894859314, 1.4862267971038818, 1.4682581424713135]",0.479999989,,,,,,,,,"[1, 2, 0, 2, -1, 1, 1, 0, 0, 2, -1, 0, 2, -1, 0, 1, 0, 1, 5, 1, 0]",0,0,2,0,6,0,40,,0.15,FALSE,WORST,0,TRUE,,0,0,0,0
GMRRI[M][M],,12,5,5,TRUE,TRUE,"[1, 3, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10750000178813934, 0.14339999854564667, 0.15559999644756317, 0.20399999618530273, 0.19050000607967377, 0.1941000074148178, 0.22910000383853912, 0.2531999945640564, 0.2985999882221222, 0.3043000102043152, 0.3346000015735626, 0.3246000111103058, 0.34060001373291016, 0.3425000011920929, 0.3402000069618225, 0.3797000050544739, 0.3644999861717224, 0.3653999865055084, 0.39070001244544983, 0.4032000005245209]","[3.061764717102051, 2.9359776973724365, 2.865861415863037, 2.5570027828216553, 2.4759366512298584, 2.3943405151367188, 2.154778242111206, 2.087115526199341, 1.9366446733474731, 1.8900688886642456, 1.8441826105117798, 1.851241946220398, 1.8309390544891357, 1.8178377151489258, 1.8029619455337524, 1.753731608390808, 1.7733384370803833, 1.762795329093933, 1.7482426166534424, 1.7288228273391724]",0.403200001,,,,,,,,,"[1, 3, 0, 2, -1, 0, 2, -1, 1, 1, 0, 0, 2, -1, 1, 1, 0, 1, 5, 2, 0]",0,0,6,0,32,0,100,,0.32,FALSE,WORST,0,TRUE,,0,0,0,0
BXWUS[M],,13,1,1,TRUE,TRUE,"[1, 3, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 1, 1, 1, 1, 0, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.24690000712871552, 0.3416999876499176, 0.4449000060558319, 0.5189999938011169, 0.4341000020503998, 0.553600013256073, 0.5370000004768372, 0.5703999996185303, 0.5260000228881836, 0.5552999973297119, 0.5331000089645386, 0.5557000041007996, 0.5964999794960022, 0.5702999830245972, 0.6064000129699707, 0.605400025844574, 0.6276999711990356, 0.6204000115394592, 0.6093000173568726, 0.5946999788284302]","[2.270942449569702, 2.085848808288574, 1.6627010107040405, 1.3496938943862915, 1.6715203523635864, 1.2545872926712036, 1.3322011232376099, 1.1795439720153809, 1.3560221195220947, 1.222445011138916, 1.3444124460220337, 1.2715235948562622, 1.1157647371292114, 1.193009614944458, 1.095926284790039, 1.1074278354644775, 1.0364677906036377, 1.0651533603668213, 1.0930185317993164, 1.133329153060913]",0.594699979,,,,,,,,,"[1, 3, 0, 1, 1, 0, 1, 3, 1, 2, -1, 0, 1, 1, 1, 1, 0, 1, 5, 3, 0]",0,0,6,0,3,0,20,,0.15,FALSE,WORST,0,TRUE,,0,0,0,0
BXWUS[M][M][M][M][M],,13,5,5,TRUE,TRUE,"[1, 3, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 0, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.12020000070333481, 0.1437000036239624, 0.15940000116825104, 0.1808999925851822, 0.18119999766349792, 0.1762000024318695, 0.20819999277591705, 0.21979999542236328, 0.21379999816417694, 0.21629999577999115, 0.2493000030517578, 0.28349998593330383, 0.2563999891281128, 0.29910001158714294, 0.2605000138282776, 0.2906999886035919, 0.3005000054836273, 0.3125, 0.28299999237060547, 0.31279999017715454]","[3.7045953273773193, 3.572023391723633, 3.462773323059082, 3.2727367877960205, 3.021254062652588, 2.889394998550415, 2.776123523712158, 2.508887767791748, 2.4311373233795166, 2.3557064533233643, 2.189561367034912, 2.016204595565796, 2.076582908630371, 1.9629119634628296, 2.0262324810028076, 1.9560378789901733, 1.9334195852279663, 1.883927583694458, 1.959884524345398, 1.8734338283538818]",0.31279999,,,,,,,,,"[1, 3, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 1, 1, 1, 1, 0, 1, 5, 3, 0]",0,0,5,0,29,0,100,,0.29,FALSE,WORST,0,TRUE,,0,0,0,0
BXWUS[M][M][M][M][M][M],,13,9,9,TRUE,TRUE,"[1, 3, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.13030000030994415, 0.13120000064373016, 0.1906999945640564, 0.1906999945640564, 0.211899995803833, 0.21320000290870667, 0.22660000622272491, 0.2493000030517578, 0.2849999964237213, 0.3041999936103821, 0.31470000743865967, 0.3400999903678894, 0.3646000027656555, 0.39329999685287476, 0.37049999833106995, 0.3912999927997589, 0.4052000045776367, 0.3901999890804291, 0.39169999957084656, 0.4075999855995178]","[2.902167320251465, 3.1173558235168457, 2.73962664604187, 2.7672181129455566, 2.426462411880493, 2.3270256519317627, 2.191323757171631, 2.1054654121398926, 1.9462412595748901, 1.896883249282837, 1.877587080001831, 1.8435781002044678, 1.7952802181243896, 1.7478960752487183, 1.777013897895813, 1.7382577657699585, 1.719610333442688, 1.7513982057571411, 1.7380913496017456, 1.7236931324005127]",0.407599986,,,,,,,,,"[1, 3, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 1, 1, 1, 2, -1, 1, 5, 3, 0]",0,0,2,0,64,0,180,,0.355555556,FALSE,WORST,0,TRUE,,0,0,0,0
BXWUS[M][M][M][M][M][M],,13,13,13,TRUE,TRUE,"[1, 3, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.10100000351667404, 0.13490000367164612, 0.16439999639987946, 0.17239999771118164, 0.1843000054359436, 0.21960000693798065, 0.23420000076293945, 0.24570000171661377, 0.2937000095844269, 0.29499998688697815, 0.3375000059604645, 0.329800009727478, 0.3499000072479248, 0.3864000141620636, 0.3598000109195709, 0.39320001006126404, 0.39259999990463257, 0.3970000147819519, 0.4097000062465668, 0.40059998631477356]","[3.111943244934082, 2.9627957344055176, 2.838886022567749, 2.6231577396392822, 2.5227887630462646, 2.2729134559631348, 2.1481680870056152, 2.120534896850586, 1.9354493618011475, 1.9352060556411743, 1.8195568323135376, 1.810972809791565, 1.800964117050171, 1.7717726230621338, 1.8069095611572266, 1.744158387184143, 1.7472871541976929, 1.7355825901031494, 1.7122561931610107, 1.7204241752624512]",0.400599986,,,,,,,,,"[1, 3, 0, 2, -1, 1, 2, -1, 0, 2, -1, 0, 2, -1, 1, 1, 0, 1, 5, 3, 0]",0,0,3,0,104,0,260,,0.4,FALSE,WORST,0,TRUE,,0,0,0,0
GLCNA[M],,14,1,1,TRUE,TRUE,"[1, 2, 1, 2, -1, 0, 2, -1, 1, 1, 2, 0, 2, -1, 0, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.29910001158714294, 0.274399995803833, 0.2971000075340271, 0.4352000057697296, 0.41940000653266907, 0.3598000109195709, 0.5095999836921692, 0.46129998564720154, 0.4894999861717224, 0.517799973487854, 0.5601999759674072, 0.5307000279426575, 0.5081999897956848, 0.5008999705314636, 0.5694000124931335, 0.5993000268936157, 0.5220000147819519, 0.5407000184059143, 0.6003999710083008, 0.5351999998092651]","[1.9328445196151733, 1.9342933893203735, 1.8922935724258423, 1.520126461982727, 1.5975666046142578, 1.8386958837509155, 1.354910969734192, 1.4808379411697388, 1.435553789138794, 1.3511439561843872, 1.2200745344161987, 1.3219987154006958, 1.3651750087738037, 1.3612878322601318, 1.204946517944336, 1.1299047470092773, 1.332009196281433, 1.2751235961914062, 1.119960069656372, 1.2476751804351807]",0.5352,,,,,,,,,"[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 2, 0, 1, 2, 0, 2, -1, 1, 5, 2, 0]",0,0,4,0,6,0,20,,0.3,FALSE,WORST,0,TRUE,,0,0,0,0
LVVYH[M][M],,14,2,2,TRUE,TRUE,"[1, 3, 0, 2, -1, 0, 2, -1, 0, 2, -1, 0, 1, 0, 0, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",NONE,MTYP,GA,20,"[0.2483000010251999, 0.30630001425743103, 0.4307999908924103, 0.4749000072479248, 0.47189998626708984, 0.4512999951839447, 0.4302000105381012, 0.48539999127388, 0.5110999941825867, 0.4223000109195709, 0.4546000063419342, 0.5302000045776367, 0.5031999945640564, 0.48809999227523804, 0.5282999873161316, 0.5062999725341797, 0.6003999710083008, 0.5062000155448914, 0.5214999914169312, 0.5648999810218811]","[2.1072583198547363, 1.9420233964920044, 1.6750622987747192, 1.427433729171753, 1.4079270362854004, 1.461719274520874, 1.6059210300445557, 1.408226490020752, 1.3754308223724365, 1.6691627502441406, 1.5558773279190063, 1.3384720087051392, 1.4489085674285889, 1.4787206649780273, 1.3016607761383057, 1.3740769624710083, 1.133224368095398, 1.4177104234695435, 1.3324116468429565, 1.2308003902435303]",0.564899981,,,,,,,,,"[1, 3, 0, 2, -1, 0, 1, 3, 0, 1, 2, 1, 1, 0, 0, 2, -1, 1, 5, 2, 0]",0,0,5,0,10,0,40,,0.25,FALSE,WORST,0,TRUE,,0,0,0,0
